,product_id,buyereval,buyerfeedback,buyerid,help_prob
113750,32268433342,100,awsome key chain   in good quality   but so long to receive the item  ,1794535696.0,0.007699969630873421
113752,32268433342,100,i love it  great  good strong kvalety  thanks to seller  i will order more from this seller ,137442506.0,0.015611166578769119
113757,32838697493,100,very nice pin  good quality with no defects,818269611.0,0.009421122212489778
113766,32268433342,100,my joy and smile is your merit  thank you for this my friend ,135883605.0,0.004135388334290609
113774,32268433342,100,"product is like on pictures but somehow i have expected more, idn why  s but as i said everything is okey and working",,0.006457052220189365
113782,32268433342,100,"two weeks of delivery to france  it has good quality  had a miscommunication with the seller so he made a mistake on my order, but he offered to send me the new one so problem solved ",814585772.0,0.010173717097236168
113783,32268433342,80,i received my order  thank you   but i did not understand why   without a gift box ,753092688.0,0.008488996913086414
113800,32268433342,100,the product was delivered very fast  accurate description  best of all   personally written note from the seller  ,180763848.0,0.013274480348352293
113801,32268433342,100,product is awesome and reliable price  very satisfied with seller and thanks for the wishes   gudluck,751524007.0,0.015773925725702385
113803,32268433342,100,"the seller was amazing , being in touch to check the  personalized logo is appropriate   the quality looks durable   the light is bright and i hope it will last long  there was no box for the key chain offered as mentioned in the pictures but it is not a big deal as there is no need for that  the packaging was good and no scratches in the metal  there are no sharp ridges and it is worth the money   would recommend the product and the seller ",910366443.0,0.03075507449177029
113812,32819794966,100,i wear this to work all the time  adorable! ,1692891145.0,0.008144276987245031
113813,32819794966,100,"looks cute, nice quality  quick delivery  recommend ",161899503.0,0.013121959949599122
113816,32819794966,80,"cats face is not very accurate, but all in all cute",1673255892.0,0.008811853096422604
113818,32819794966,40,very cute except that it came damaged  the arm is missing paint ,1631786855.0,0.0067448085052872996
113819,32819794966,60,"it looks okay, but is not that good in quality 
looks quite cheap and not well made ",189457265.0,0.009178857885204074
113822,32819794966,100,adorable!  there are a few paw print and cat theme necklace and bracelets   get them all!   they're very delicate and pretty!,758386176.0,0.005863244222172659
113825,32819794966,100,"absolutely amazing, looks just like the picture  love it!",1613361883.0,0.012911027747556326
113826,32819794966,20,never received the product after months of waiting   i want my money back  ,,0.012671424319950768
113828,32819794966,100,"very pretty brooches, thank you ",1660468256.0,0.005627155339045016
113840,32819794966,100,received 16 days to australia  i love this  it's so cute and value for money  i am happy  recommend seller  thank you so much  ),930262900.0,0.030666490400289233
113864,32819794966,100,just as picture ,761156044.0,0.007314476196445847
113866,32819794966,100,"the pin came super fast, it's very cute  i love it ",776836818.0,0.008755923729659042
113876,32819794966,80,"cats face is not very accurate, but all in all cute",1673255892.0,
113884,32819794966,100,"seller must be a nice man but, product has never come  aliexpress passed the money to seller automatically  it is not a big deal i gave it a try  this is a gamble world  ",841086278.0,0.02286302906323685
113900,32819794966,100,very cute  as on the pic  thanks a lot!,800568433.0,0.008015231850595097
113901,32819794966,100,the order came pretty fast for the place where i live (it usually takes for a month to get anything)  the quality is nice and nothing was damaged ,,0.008538349800994362
113902,32819794966,100,"so sweet,am very happy with this ",1615930678.0,0.005225081370687976
113903,32819794966,100,"good item, good quality   hight recommended ",831473354.0,0.010770091459024014
113911,32819794966,100,the brooch is amazing and very cute! ,,0.006769257544122375
113913,32848391121,100,"very soft, super nice recommend",914516559.0,0.008291177585684404
113915,32848391121,20,"items came broken, seller would not even reply to my messages after i sent them pictures and numerous messages   very cheaply made ",909175248.0,0.006067550016353329
113917,32848391121,40,it s verry cheap it came super fast but it s verry cheap the elastic is already almost broke and all i do is put my keys on the plate you can tell it s cheap ,744811542.0,0.008433922526918602
113918,32848391121,100,such a nice product to use for so many things   thanks!,133280320.0,0.007658308713680141
113919,32848391121,100,"came in 3 1 2 weeks to us and exactly as described in photo, will buy again!",787187268.0,0.010015376442312795
113920,32848391121,100,the pompom is so nicely made  it is soft the color it correct and the chain is nice as well  definitely love it  ,1790676304.0,0.009107727972688155
113921,32848391121,100,"the product was just as i expected  thank you very much ,",783266364.0,0.009278205427706307
113922,32848391121,100,i love it  its adorable  it came quicker than i thought but i'm not mad  thank you!,,0.007230483803548682
113924,32848391121,100,look just like the picture,1646390788.0,0.008386187167807507
113926,32848391121,100,its so soft  i love it!,876851513.0,0.0069242761982996216
113927,32848391121,80,not as big as the one in the picture ,,0.006209009620418229
113928,32848391121,100,it s really cute but i thought it was going to be bigger but overall it s cute,828662690.0,0.009035847760952466
113930,32848391121,100,awful shipping  took two months   love the product though ,228314167.0,0.009763517380012035
113931,32848391121,100,took exactly 2 weeks to come in  came in exactly as described! it s super soft and fluffy  keychain is intact  would repurchase! ,,0.009938757489709762
113932,32848391121,100,"awesome!
brilliant!
comfortable!!
dashing!
elegant!
fantastic!
good!
great!
superb!
splendid!",764080061.0,0.012003667591040618
113937,32838697493,100,"love it!!!! 
the details are perfect!",926427910.0,0.005729574680684058
113944,32848391121,100,it s very pretty and super soft but it took quite a while to get here,756935126.0,0.0056950464932591085
113945,32848391121,100,i ordered a pink one and a blue one  the pink is ok  the blue one is useless because it has no key chain  seller contacted but does not react ,758491259.0,0.014117512365903886
113947,32848391121,100,"ordered may 27, received june 14, very fast delivery, product as described and for this price good value for money, recommend this seller",,0.03804163677655158
113949,32848391121,100,shipping to slovakia about one month fits the description thanks,,0.012121998934368437
113950,32848391121,100,super   fluffy   it has a little smell but not too bad,917137852.0,0.004598046119542151
113958,32848391121,100,so cute and i really loved it !! too soft to touch  3,,0.009748598251078378
113971,32848391121,100,bought 10  keyrings during aliexpress sale! received it within 12 days! very happy,828056231.0,0.01166414054235561
113973,32848391121,100,"great key chains, good quality and beautiful colors",767474682.0,0.012361831258243366
113975,32848391121,100,it has a really nice feel to it  beautiful looking too! combined with another keychain    perfect! ,1670004839.0,0.008287165945834335
113980,32848391121,100,"great quality and fast shipping, the product is pretty, fluffy and doesn't loose it's shape  i totally recommend this seller!",770594399.0,0.021994092333563937
113988,32848391121,100,love this item! it is exactly as the picture and it s really soft! what s more is not too big,,0.011695127308108217
113990,32848391121,100,"great quality, definitely would recommend  get what you pay for and looks hella cute ",,0.01551456154872607
113992,32848391121,100,"very soft, super nice recommend",914516559.0,
113995,32848391121,100,"it is very fluffy and nice ,i recommend it , very fast delivery ",168215891.0,0.007309002609341746
113996,32848391121,100,"received in 39 days , great packing, key chain is awesome, thank you aliexpress",898404312.0,0.0103176960960288
113998,32848391121,100,"ordered on the first of march, got it on the 26th  decent shipping to canada, as it arrived relatively fast  very good quality and super soft  would definitely recommend!",1721428067.0,0.015279275484325828
114002,32848391121,100,"really soft and doesn t smell at all  great product, will be buying another one once i get paid ",1789511537.0,0.012463516751004492
114016,32848391121,100,super fast delivery 10 days to belgium  super soft,701791279.0,0.0072673651301415005
114020,32848391121,100,"good seller, good quality product ",813125692.0,0.010129806244229801
114025,32848391121,20,"items came broken, seller would not even reply to my messages after i sent them pictures and numerous messages   very cheaply made ",909175248.0,
114027,32848391121,100,loved it    was exactly what i expected,,0.007078676896483175
114036,32838697493,100,"look really good, like it very much",,0.006060513908624206
114039,32848391121,100,arrived after less than a month,,0.00584275473744086
114047,32848391121,40,it broke within 5 minutes of use  it was on my car keys while i was driving  not satisfied at all,858980100.0,0.007095884136237719
114048,32848391121,20,"i ordered 10 piece, only 8 arrived i contacted the seller no one answer ! ",753128530.0,0.01121324074055526
114051,32848391121,100,cool thanks!,1765494189.0,0.006705491188807093
114052,32848391121,100,fast shipping!,1648615812.0,
114056,32848391121,100,i'm satisfied with the product  seller's description of goods corresponds with delivered ball  i recommend goods as well as seller ,,0.02065838630242759
114057,32848391121,40,it s verry cheap it came super fast but it s verry cheap the elastic is already almost broke and all i do is put my keys on the plate you can tell it s cheap ,744811542.0,
114061,32848391121,100,"it s nice and soft, looks very good ",790958365.0,0.009195368652454992
114062,32848391121,100,"came before the time,great,just like in picture  )",867600340.0,0.01052365621931816
114063,32848391121,100,so soft  loved it,830947483.0,0.007439232174077374
114076,32848391121,100,product matches description  arrived right on time  very good  i am satisfied ,187442619.0,0.017166592392939776
114077,32848391121,100,"lovely color, fluffy and cute!",842040793.0,0.0072831995922047026
114082,32848391121,60,soft,,0.006024174303168033
114085,32848391121,100,"it's beautiful, but i'm disappointed that i ordered 8 cm and pay but got 4,5   5 cm",754131415.0,0.01032433328824588
114086,32848391121,100,"perfect, thanks!",190132845.0,
114088,32848391121,100,the best quality that i've bought so far! highly recommended!!,,0.016785599935643037
114091,32848391121,100,nice and good  thanks,816628402.0,0.007331743118881888
114092,32848391121,100,look great thank you,169854364.0,0.007186748859866934
114095,32848391121,20,ball was cracked after 3 minutes using,721698720.0,0.005625541502831388
114096,32848391121,100,really soft ,793888634.0,0.006125962334855916
114102,32848391121,100,very nice thanx,825390766.0,0.005631552841198287
114123,32848391121,100,such a nice product to use for so many things   thanks!,133280320.0,
114124,32848391121,20,one of them broked when i put it on my keys,184305498.0,0.00496422077141884
114126,32848391121,100,it took 46 days it is soo soft,1649495708.0,0.006706872731565703
114130,32848391121,100,"came in 3 1 2 weeks to us and exactly as described in photo, will buy again!",787187268.0,
114131,32848391121,100,the pompom is so nicely made  it is soft the color it correct and the chain is nice as well  definitely love it  ,1790676304.0,
114133,32848391121,100,very cute! thank u! ,173319655.0,0.007139167148596558
114135,32848391121,100,"great, as per description photo! package received 27 days after placing order ",918107198.0,0.016398107339051556
114136,32848391121,80,i don't think it is real fur but very soft  worth the price ,823946814.0,0.009147058412113798
114140,32848391121,100,cute and fluffy,,0.006102934425865987
114154,32848391121,100,"good, fast shipping 2 week",783039473.0,0.007063291482980551
114157,32848391121,100,"the product was just as i expected  thank you very much ,",783266364.0,
114166,32848391121,100,amazing product and so cheap!,1666918713.0,0.00707189052776098
114177,32848391121,100,i love it  its adorable  it came quicker than i thought but i'm not mad  thank you!,,
114194,32848391121,100,thanks,721828564.0,
114214,32848391121,100,very beautiful,1629254682.0,
114222,32848391121,100,good pompom as always  not real fur  will order again!,909780363.0,0.007035795498298777
114227,32848391121,100,its so soft  i love it!,876851513.0,
114228,32848391121,80,the product did not arrive but i opened a dispute and received a refund ,,0.008266590153277074
114248,32848391121,80,not as big as the one in the picture ,,
114250,32848391121,100,"its super cute, i have it on my keys  only took 2 weeks to get here  which isnt too bad  ",734714374.0,0.006549227753153342
114252,32838697493,100,"this pin is soooo cute! it seems like good quality, with some weight to it, the size is nice, and it just looks so perfect  the only thing is that the pin points are a little blunt, so i'm afraid that on some fabrics it may leave a noticeable hole  ",761034123.0,0.05018437312916199
114254,32838697493,100,cute pin  got one for me and one for a friend  the whale and the astronaut both have metal pin backing  i changed them out for plastic and it still works fine  hard to see in the picture but the white spots on the whale are glitter ,706113408.0,0.021732533143412773
114255,32838697493,100,adorable! really great quality  such a fun design  the glitter on the whale really holo and sparkly  i tried to capture it in the first photo  this is an amazing deal  came in just over two weeks  i'm so happy with this!,1672888825.0,0.019006823562945883
114256,32838697493,20,"i don't get my order  seller don't extend delivery time, don't answer the messages  don't buy here!",138629666.0,0.008014463204548771
114257,32838697493,100,it's even better cause it has glitter!!!!!,718743425.0,0.005201530717128879
114259,32838697493,100,"although shipping was slow, the item came in one piece! it s really cute and definitely reminds me of exo s sing for you ",722573562.0,0.006318046285490848
114263,32838697493,100,"i like it very much, but the cargo arrived to me too late  i even forgot that i ordered",830950722.0,0.0050133936859826705
114264,32838697493,100,order arrived very fast! the brooch is very cute  recommend ,176973214.0,0.01097437222849451
114265,32838697493,100,"it's lovely ans well made, unfortunately the glitter is not even, wish there was a bit more of it ",714735419.0,0.007632712100896499
114279,32838697493,100,"very cute pin, didn't expect the whale to be sparkly but it is and it's really cutee",1699770323.0,0.00766117783620057
114309,32838697493,100,it took super long to come but i love it so it's worth it,776308796.0,0.00540304704803872
114334,32838697493,100,'item as described very cute! i'll upload a pic with a lighter so you can see the size,921968170.0,0.010113982284053335
114345,32838697493,100,"i really love this pin, the shipping was very fast, good packing and the pin are absolutely adorable ",830672431.0,0.015039479442824211
114347,32838697493,100,cute pin  got one for me and one for a friend  the whale and the astronaut both have metal pin backing  i changed them out for plastic and it still works fine  hard to see in the picture but the white spots on the whale are glitter ,706113408.0,
114351,32838697493,100,"good  a small defect on the white of the whale, but nothing serious ",762724850.0,0.005709933787230366
114364,32830375333,100,"i just want to take this time to thank you for the way you handle my order, the shipping and handling was excellent   the  ""brooches ""  are absolutely beautiful and very beautifully made  every one loves them   thanks again, i'll be back, mr g",130216420.0,0.03905675487680244
114369,32830375333,100,great quality! thank you,1724100165.0,0.008308387792718726
114370,32830375333,100,"this is a very good seller on aliexpress  the sellers sends very fast, and its like the product picture very beautiful!!",911061968.0,0.013357779528878884
114371,32830375333,100,"as described online  cute fashion jewelry  not investment type of piece for sure, but good for the price  very fast shipping  got it in 10 days, that's from china to us  amazing ",171871963.0,0.021261763011639158
114373,32830375333,100,this is lovely  i will wear it on a white denim jacket ,753074870.0,0.005865901453507266
114375,32830375333,100,very beautiful and well made!  will buy again in the future ,,0.007851540624454789
114378,32830375333,100,great service and quick shipping! thank you!,1614698953.0,0.007645608252722213
114379,32830375333,100,beautiful broach  wife loved it  very happy,140663165.0,0.009318338969542709
114388,32830375333,100,"same as the picture, even prettier! lovely accessory with good quality! came within a month  
definitely recommend ",813346813.0,0.014813642953852634
114390,32830375333,100,"          ,                                         28 03,        16 03                                        ,                       
a brooch is a miracle, how beautiful  the quality is excellent  ordered 28 03, came on 16 03  in vladimir  not tracked  and the goods, and the seller recommend ",709460116.0,0.01777437549646962
114402,32830375333,100,"the brooch is very beautiful  it can be used like brooch and like a pendant  it was ordered on 28 03 and came on 17 04  the packaging is good  this is my second order from this order, and i m pleased with both orders  so i can recommend the seller and the items  ",1701700967.0,0.027683697847952066
114407,32830375333,100,"so cute! it is smaller than i thought, but that is not a problem  quality is excellent, and seller is very attentive  highly recommended!  ",758265788.0,0.020631635249405113
114420,32871334702,60,my daughter had it for one day and lost it because it was so cheap it broke off  wont order again ,1805654591.0,0.0070958674044492055
114433,32830375333,100,very beauty and nice  perfect quality  good seller ,164671938.0,0.012065228467367083
114452,32830375333,100,"beautiful product, product works well and great quality ",137467949.0,0.01819226121960263
114467,32830375333,80,"there are little dimonds on it, that you don t see in the pic, it s nice but not exactly what i thought it was",882683480.0,0.007265168366901048
114469,32830375333,100,this is one of the best sellers in ali   the brooches have got an excellent quality  the delivery is super fast   i will be back again very soon    )  thank you very much for your professional service !,775653941.0,0.009365109237786433
114478,32871334702,100,very cute and nice a bit bigger then i thought!,165593469.0,0.007457386017331447
114486,32867158876,100,i love this so much it s amazing quality i would 10 10 recommend!,,0.011065134997315935
114488,32867158876,100,"shipping is getting a lot better  good product, good price  thank you",181825893.0,0.012384320369684228
114495,32867158876,100,super cool,1810982396.0,0.0052530490396296954
114496,32867158876,100,great product thanks,871265554.0,0.008988604482340089
114498,32867158876,100,great!,732969992.0,
114504,32871334702,100,very good product  works well and arrived quickly ,,0.009729620935058723
114506,32871334702,60,a little different of the pic!,197155036.0,0.005830009546634224
114509,32871334702,100,good quality i like it ,196051256.0,0.0068912855694067835
114512,32871334702,100,my daughter loves it,889442492.0,0.004690420918455936
114521,32871334702,100,"very cute, my girls will let me them ",893152020.0,0.007569295573408341
114528,32871334702,100,"great stuff and quality, but size is quiet big than image, its big for keychain, but great anyways",196566768.0,0.010746441938027373
114529,32871334702,100,great thanku,761390859.0,0.0059060844040634665
114535,32871334702,100,as described  really nice  came really fast to spain,,0.007152657015629997
114536,32871334702,60,"it's bigger than i imagined, but it could be better   ",729277696.0,0.005824641556455942
114561,32871334702,60,many glitters unsewed  black holes ,141938900.0,0.0055897365704394835
114566,32871334702,100,very cute!! exactly what was offered!!,1649188646.0,0.005927055787503662
114587,32871334702,100,very good product  works well and arrived quickly ,,
114589,32871334702,60,"not the best quality, bigger then expected",718420446.0,0.008690244794531926
114591,32871334702,100,pretty little keyrings all great thank you,186252350.0,0.007518947507127969
114598,32359726303,100,"adorable, just as described  honest seller  shipping took about 3 weeks ",843013958.0,0.01020735468290979
114599,32359726303,100,pins are longer than in photos  otherwise okay ,,0.004451118716436334
114600,32359726303,100,very cute and same colour as in picture,760501520.0,0.008820432996936923
114606,32359726303,100,looks good and is good for the price also relatively fast shipping no complaints here ,1755428403.0,0.009533064432822626
114612,32359726303,100,cute hair pin !!!,814313769.0,0.007333684821371416
114625,32359726303,100,nice  as described in the picture  arrived in a month ,1737428226.0,0.011066736359345236
114626,32359726303,100,"adorable, just as described  honest seller  shipping took about 3 weeks ",843013958.0,
114641,32696652589,100,"the product complies with the description, fast shipping  the transaction is ideal, i recommend 100  of the seller  ",927315042.0,
114642,32696652589,80,i like it  it looks like pic  but one ear rings came in broken  i got it after a month ,922737223.0,
114645,32696652589,100,"very, very nice seller and products ",739502489.0,
114646,32696652589,100,the earrings were exactly as pictured ,,
114647,32696652589,100,excellent transaction,193573704.0,
114649,32696652589,100,"good seller  
fast shipping 
recommanded",1765508794.0,
114654,32696652589,100,great product!,1632343808.0,
114660,32696652589,100,thanks to seller  description all match  very beautiful  ring adjustable  wife is happy  seller recommend ,,
114676,32696652589,100,"today i received the goods  goods match the description  the decorations are very beautiful  thank you seller  the goods were packed in air polyethylene  i really liked it  i'm not disappointed  but not all the stones are in place  it is unfortunate that one stone fell out, i have not yet opened a dispute  maybe you can send me an earring with stones  and then i just can not wear them  please, help me to solve this issue  or should i open a dispute? the order was long  the most important thing that came!)) i wish the seller prosperity in business and health!",899259079.0,
114677,32696652589,80,looks nice   but the earrings are not quite good on the back   one of them does not close properly   too bad  ,1652420044.0,
114684,32696652589,100,"product received in good condition, good packaging  recommend this seller, i will order more from you  thanks!",778439777.0,
114703,32696652589,100,"very poor packaging  ring and one earring broken more care needs to be taken when packing these items  even so, nice sparkles!",1614929099.0,
114712,32696652589,60,stone instead full are you placing,816120442.0,
114714,32696652589,80,little curves but for the price is okay,710701255.0,
114716,32696652589,100,beautiful  delivery 10 days   wow,,
114720,32696652589,100,loooking beatiful  thank you so much,874013510.0,
114725,32696652589,100,it's very good and very nice,,
114730,32696652589,60,"have not yet received the items, seller didn't extend the date and i missed asking them to   if i get the items i'll update later on",189539056.0,
114736,32696652589,100,"it's very nice,thanks seller",1642043154.0,0.007676214233415625
114741,32696652589,100,"great product, thank you",924364652.0,
114752,32696652589,100,"great  ,v fast",,
114758,32696652589,100,very nice and shiny ! ,,
114765,32805434456,80,product was as described   ,751452618.0,0.007292753214215176
114770,32696652589,100,"very good for the price, am very happy with the products  i have bought almost all the colour  they are all like it described by seller, only the packaging is not good at all, otherwise, i recommend the seller and this product to everyone ",100025554.0,
114777,32696652589,100,"very beautiful but too was over slow, 3 months today ",750037286.0,
114781,32694698464,100,i bought this because it's my granddaughters birthstone  i am in love with the set ,1663221691.0,0.009267251453650562
114783,32694698464,60,"i received the set in good condition  the only problem was that i received a light green set and not the green which i had ordered  
thanks 
paul",897625672.0,0.0137295415778882
114784,32694698464,100,more beautiful when i got it and i got it earlier than expected,1632501564.0,0.008790406621242112
114785,32694698464,100,"u s  buyer, state of ohio, 3 week delivery time   product as pictured and described   good seller, good communication, good product, great price!  thank you ",751000368.0,0.03228719678410703
114786,32694698464,60," 
the bracelet on this set was not finished   it had no clasp to put it together ",936593096.0,0.00686669443710012
114788,32694698464,100,fast shipping   14 days! item is as described! very satisfied  ),1778950556.0,0.011139468157427435
114789,32694698464,100,excellent transaction,193573704.0,
114790,32694698464,100,beautiful  exactly as advertised,1678948241.0,0.008447776475089938
114792,32694698464,100,very good  recommend  just buy it ,855857492.0,0.010605455956623919
114793,32694698464,20,"this is not gold filled!
after 2 days of wearing my coat was black, so no chemicals or smooth water was touched!
 at first glance it is wonderful, but i would not even say bizarre, because it also lasts!",897658553.0,0.009422934666319306
114794,32694698464,100,i'm on love with them,824778301.0,0.005389974649226224
114795,32694698464,60,yellow color metal is too bright,,0.003921350058340895
114803,32694698464,60," have a marriage pendant if you hang it on a chain, you can lose it ",1771893631.0,0.007141952214793328
114806,32694698464,100,i bought this because it's my granddaughters birthstone  i am in love with the set ,1663221691.0,
114807,32694698464,100,elegant and nice  too much time to delivery  the   lock is not good in bracelet and neckless  can't open it,1722997574.0,0.008230221419188844
114816,32694698464,100,for this price its good  ),907281550.0,0.006050256483596429
114824,32694698464,100,thx very satisfied,,0.006199661383641223
114825,32694698464,100,excellent shopping to oman and delivered before estimated time advisable to all omani people because i trusted him,837960139.0,0.006573885059818853
114831,32694698464,100,thank you very much ,745157067.0,
114832,32694698464,100,good fast delivery ,1801926847.0,0.005690735464169766
114838,32694698464,100,excellent shipment service and product quality is out class  i am very happy  i hope such fast shipment will continue in future as well for me ,,0.015051458851877338
114840,32694698464,100,good product,785934386.0,
114841,32694698464,80,wonderful and attractive,759904053.0,0.00751993390402218
114842,32694698464,40,look extremely cheap    gold is unnaturally yellow,1629163068.0,0.005032205065006797
114846,32694698464,60,"it looks beutiful, but it's very thin and weak  the necklace broke whit in two days ",736042646.0,0.007543227584097513
114847,32694698464,100,"thank you friend, fast shipping, super quality !!!     ",,0.007653457392390577
114849,32694698464,100,beautiful  thanks,,0.007596581178307201
114865,32694698464,100,service and quality of the goods  my merchant's recommendation ,,0.005754084364538358
114868,32694698464,80,love the package,1785620708.0,0.005472951416458101
114871,32694698464,100,fantastic necklace and earring sets  excellent quality   very fast delivery to uk  will buy again  thank you  a     ,706356855.0,0.017571275865245775
114875,32694698464,60,"i received the set in good condition  the only problem was that i received a light green set and not the green which i had ordered  
thanks 
paul",897625672.0,
114876,32694698464,100,"very good product  
good seller and fast delivery  
thank you my friend  )",745043991.0,0.01009896713547945
114877,32694698464,60,they are very beautiful but in one of my sets i received two necklaces and no bracelet      not a big deal as my youngest daughter wont wear it anyway    ,897566009.0,0.012395130853459549
114882,32694698464,100,totally satisfied with this product very fast shipping thank you seller,776870002.0,
114885,32694698464,100,"very good, in fact better than i thought that they would be  my daughter loves them  should have ordered it in gold  
order them great costume pieces ",109148666.0,0.010859549328932018
114886,32694698464,100,more beautiful when i got it and i got it earlier than expected,1632501564.0,
114887,32694698464,100,"u s  buyer, state of ohio, 3 week delivery time   product as pictured and described   good seller, good communication, good product, great price!  thank you ",751000368.0,
114891,32694698464,60," 
the bracelet on this set was not finished   it had no clasp to put it together ",936593096.0,
114894,32694698464,100,"very fast delivery, nice sets, i recomend this seller ",870466505.0,0.008216215971856924
114899,32694698464,60,"fast delivery, however the product looks better on the pictures    but for this price i can't complain ",,0.00902237095204693
114904,32694698464,60,the quality of chain and ear rings is very good but the quality of bracelet and pendent is very poor,734165898.0,0.011520652288473161
114907,32694698464,100,everything is great  i recommend this seller  fast shipping  awesome!,1787942373.0,0.011264489951041975
114910,32694698464,100,you are the best store on this platform and your products are accurate as described,1601838048.0,0.007083831293589002
114912,32694698464,60,"it's really flashy in the picture, in reality is the golden colour really strong (intensive) you can  easily say it's very cheap  but that is ok, it wasn't expensive, so i can't expect finest jewelery",1722357332.0,0.0132652684685745
114915,32694698464,60,"hi team  been buying a few bits and pieces   happy with the quality   
just finding it seems to take ages to get to me   maybe its justthe way it goes   thankyou anyway  ",,0.009086800214594794
114916,32694698464,100,"very beautiful, i m wearing to a friends wedding, it s very classy i love it ",,0.006616879579957699
114920,32694698464,100,fast shipping   14 days! item is as described! very satisfied  ),1778950556.0,
114923,32694698464,100,excellent transaction,193573704.0,
114925,32694698464,100,very yelow  not color like gold ,1788292649.0,0.004799791348117702
114926,32694698464,80,in photo look like better  really not shine,905460105.0,0.009012959468658946
114929,32694698464,40,the gold colour is a joke  i give it to my little one for playing,193206958.0,0.005887351046480558
114933,32694698464,100,beautiful  exactly as advertised,1678948241.0,
114935,32694698464,100,"really pretty set, shame it didn't come in a box",161247112.0,0.007494699539616237
114937,32694698464,100,nice set   gift also sent  great seller!,143806696.0,0.010681260236284193
114940,32640913100,100,fast shipping  good quality ,717471310.0,
114941,32640913100,100,these cute hair clips are a very good value and i would shop from this store again ,128848411.0,0.010366574639359404
114943,32640913100,60,clip very cute and i like the idea that i can choose if i want the clip on right or left side  color much darker then picture ,,0.009855298958428427
114946,32640913100,100,"absolutelu cute pins, delivery took a bit but still worth it",1651991504.0,0.006433055222117561
114947,32640913100,100,great price! great seller! awesome quality! aaa   ,,0.01202593537456413
114982,32640913100,100,packing was good  fast shipping  recommended seller ,230355586.0,0.009348673565753592
115000,32805434456,100,i loved it really nice and recommend seller,188900084.0,0.009835925896000101
115002,32805434456,60,the keychain broke in the first 5 minutes after opening ,118446873.0,0.005228619050217233
115020,32805434456,100,i loved it really nice and recommend seller,188900084.0,
115030,32805434456,100,top,781071607.0,
115031,32805434456,60,the other one is not that silver,1657368130.0,0.0047237755820124985
115033,32805434456,100,i love it   thanks for the good delivery ,802642097.0,0.00725093749468911
115035,32805434456,80, cool small but lovely  1 months to waiting ,1665751091.0,0.007790172368373266
115036,32852030916,100,ordered 8 4 arrived 9 7 great quality for price  very cute  thank you seller ,1699946762.0,0.02114526443666588
115038,32852030916,100,came in good shape and they super soft thank you,,0.008520756551994699
115041,32852030916,100,great,831074152.0,
115042,32852030916,100,really cute,1653060027.0,
115043,32852030916,60, fur cant be soft like the pic no matter how you blow it  ,1722695619.0,0.007590633463466344
115044,32852030916,100,"soft and fluffy, just shake it around and its fine ",187881001.0,0.008328399341963671
115045,32852030916,100,it's ok it was a little flat when i received it,1667177793.0,0.006572971058642882
115055,32852030916,100,thanks so much,196876732.0,0.005720932147632781
115062,32852030916,100,very nice  thank you ),721652869.0,0.006269984330370544
115072,32852030916,100,very pretty and cute  delivery was so fast  love it!,1660837156.0,0.008034672352865549
115087,32852030916,100,"it is really pretty, it's soft and it has a good size ",1670968223.0,0.00768683329572449
115107,32852030916,100,"perfect! cute, soft, fast shipping   will repeat!",182654582.0,0.013334080160881518
115111,32852030916,100,lovely piece,761392499.0,0.006069480641046098
115114,32852030916,100,came in good shape and they super soft thank you,,
115117,32852030916,100,love it! super fluffy perfect blue colour,740020296.0,0.0065614954564234065
115119,32852030916,100,fluffy soft nice,160364160.0,0.006884840914820455
115121,32852030916,100,really super soft and cute  i love it  thank you,112754169.0,0.010237200342850784
115145,32852030916,100,good seller and good product  fast delivery ,732211320.0,0.009123049350376231
115156,32353253667,100,very cute,,
115157,32353253667,100,"super cute! ill buy more! it look a little bit to arrive, but it was shipped after my purchase, so i think it wasn t the seller s fault at all  ",167048242.0,0.009827875197544543
115158,32353253667,100,"it's cute, exactly as pictured  took about a month to receive the item",1697707315.0,0.008309018368385815
115159,32353253667,100,"took around 4 and a half weeks to come in for me  it's rubbery and bendy  it's perfect, thanks!",,0.007775796785163552
115163,32353253667,100,looks like picture well made so cute!,725975021.0,0.010539729106036143
115166,32353253667,80,this is so cute! it fits my key perfectly  love it!,1815893742.0,0.008529403933360434
115172,32353253667,100,so good  and sweety suprise thank you   loved you perfect seller ),1741316531.0,0.010821622992779802
115174,32353253667,100,too cute! wish they that a lilo to match!,1633303890.0,0.008384471223252345
115177,32353253667,100,"great, just like picture  the y send my a bracelet as a gif, thanks ",734078400.0,0.015205777802294299
115182,32353253667,100,bigger than what i was expecting  good quality  its very cute i love it ),136157359.0,0.011628250975654444
115195,32353253667,80,"a little darker than on picture, you have to open the little chain to secure the key inside",1603158346.0,0.007044352588926959
115200,32353253667,100,"fast delivery, as described, good quality ",915163818.0,0.008627950877818237
115210,32353253667,100,"it's cute, exactly as pictured  took about a month to receive the item",1697707315.0,
115212,32353253667,100,very nice worth it recommended,813974365.0,0.007893200350570256
115214,32353253667,100,"took around 4 and a half weeks to come in for me  it's rubbery and bendy  it's perfect, thanks!",,
115215,32353253667,100,"same as at picture, fast delivery   i'm very satisfied ",1744358028.0,0.008560287355658275
115220,32353253667,100,"the key accessories are really very cute, but they ar too big for my keys  they are not glutinous to keys in safely  thanks a lot ",1648615281.0,0.007078071313925245
